date,temp_max,temp_min,temp_mean,precipitation,snowfall,wind_max,city
2025-09-01,73.7,60.9,67.3,0,0,6,Chicago
2025-09-02,76.1,61.6,69.1,0.004,0,6.5,Chicago
2025-09-03,68.6,61.2,65.1,0.539,0,11.6,Chicago
2025-09-04,65.7,51.3,58.6,0,0,10.5,Chicago
2025-09-05,65.6,57.7,61.2,0,0,14.2,Chicago
2025-09-06,64.8,50.7,57.8,0,0,11.4,Chicago
2025-09-07,66.2,49.8,57.7,0,0,6.1,Chicago
2025-09-08,69.8,51.2,60.7,0,0,5.7,Chicago
2025-09-09,74.1,53.9,64.1,0,0,6.2,Chicago
2025-09-10,79.7,60.3,69.6,0,0,6.3,Chicago
2025-09-11,73.9,63.2,68.4,0,0,7.6,Chicago
2025-09-12,82.5,61.7,70.7,0,0,8.2,Chicago
2025-09-13,79.2,64.4,71,0.295,0,8.9,Chicago
2025-09-14,76.9,65.3,70.6,0,0,7.8,Chicago
2025-09-15,75.7,64.6,70.3,0,0,7.5,Chicago
2025-09-16,77.7,63.3,70.4,0,0,6.5,Chicago
2025-09-17,77.7,63,69.8,0,0,5.6,Chicago
2025-09-18,81.8,62.6,71,0,0,7.5,Chicago
2025-09-19,82.9,65.6,73.8,0,0,7.8,Chicago
2025-09-20,78.3,66.4,70.5,0.217,0,7.8,Chicago
2025-09-21,77.5,66.6,70.2,0.177,0,8.7,Chicago
2025-09-22,76.3,65.5,70.2,0.016,0,8.6,Chicago
2025-09-23,74.1,63.4,67.4,0.244,0,10.9,Chicago
2025-09-24,67.1,62.2,64.4,0.008,0,11.9,Chicago
2025-09-25,68.5,59.7,63.5,0.016,0,8.8,Chicago
2025-09-26,78.7,57.7,67.6,0,0,6.8,Chicago
2025-09-27,85.5,63.2,74.1,0,0,8.3,Chicago
2025-09-28,74.7,66.6,70.1,0,0,6.4,Chicago
2025-09-29,79.3,63,70.3,0,0,6.6,Chicago
2025-09-30,76.6,65.5,70.3,0,0,9,Chicago
2025-10-01,72.3,62.2,67.4,0,0,10.5,Chicago
2025-10-02,77.7,58.7,67.4,0,0,9.3,Chicago
2025-10-03,86.8,63.3,73.9,0,0,7,Chicago
2025-10-04,85.5,65.7,75.8,0,0,9.7,Chicago
2025-10-05,84,64,74.1,0,0,11.7,Chicago
2025-10-06,82.9,65.6,71.6,0.244,0,10.9,Chicago
2025-10-07,66.5,56.5,62.2,0.571,0,11.6,Chicago
2025-10-08,61.2,54.4,57.6,0.004,0,9.2,Chicago
2025-10-09,60.3,48,54.7,0,0,6.2,Chicago
2025-10-10,67.3,48,57,0,0,8.9,Chicago
2025-10-11,63,56.8,59.6,0.004,0,9.8,Chicago
2025-10-12,64.4,50.8,57.7,0,0,8.6,Chicago
2025-10-13,66.6,54,60.7,0,0,7.2,Chicago
2025-10-14,66.7,58.5,62.1,0,0,9.5,Chicago
2025-10-15,59.8,56.2,57.7,0.165,0,9.2,Chicago
2025-10-16,64.2,54.9,59.3,0,0,7.5,Chicago
2025-10-17,73.3,55,63.3,0,0,11.4,Chicago
2025-10-18,74.1,61.4,66.5,0.28,0,11.7,Chicago
2025-10-19,61.7,49.2,54.8,0.811,0,18.4,Chicago
2025-10-20,63.1,42.1,52.3,0,0,12.7,Chicago
2025-10-21,57.4,46.4,50.2,0.102,0,17.8,Chicago
2025-10-22,49.7,45.3,47.4,0.004,0,16.6,Chicago
2025-10-23,51.2,39.7,45.1,0,0,10.2,Chicago
2025-10-24,49.3,36.6,42.9,0,0,5.7,Chicago
2025-10-25,52.6,37.8,46.2,0,0,6.2,Chicago
2025-10-26,55,46.8,50.9,0,0,10.3,Chicago
2025-10-27,54.6,46,50.4,0,0,12.1,Chicago
2025-10-28,55.8,46.9,50.9,0,0,13.4,Chicago
2025-10-29,53.2,47.9,50.7,0,0,15.9,Chicago
2025-10-30,52.6,44.6,48.9,0,0,10.8,Chicago
2025-10-31,52.5,41.3,45.8,0.031,0,9.7,Chicago
2025-11-01,49.4,39.7,44.7,0.004,0,6.7,Chicago
2025-11-02,52,41.5,46,0.075,0,11.2,Chicago
2025-11-03,58.5,41.5,48.7,0.031,0,12.2,Chicago
2025-11-04,59.7,39.4,49.3,0,0,10.9,Chicago
2025-11-05,59.4,47.1,53.9,0,0,12.1,Chicago
2025-11-06,56.7,34.5,46.6,0,0,12.8,Chicago
2025-11-07,62,48.4,53.9,0.213,0,14.8,Chicago
2025-11-08,50.3,41,45.7,0.307,0,9.9,Chicago
2025-11-09,40.8,28.3,34.4,0.504,1.13,18.6,Chicago
2025-11-10,33.1,27.1,30.1,0.217,1.543,20.6,Chicago
2025-11-11,37.8,24.5,30.9,0,0,15,Chicago
2025-11-12,51.9,37.4,42.8,0,0,11.4,Chicago
2025-11-13,51.6,35.4,43.4,0,0,9.5,Chicago
2025-11-14,63,41.4,51.1,0,0,9.5,Chicago
2025-11-15,67.6,53.9,60.5,0,0,15,Chicago
2025-11-16,52.3,37.4,43.6,0,0,13.5,Chicago
2025-11-17,45.6,32.8,39.4,0,0,7.8,Chicago
2025-11-18,42.6,39.7,41.6,0.484,0.882,11,Chicago
2025-11-19,44.9,42.3,43.3,0.004,0,8.3,Chicago
2025-11-20,48.1,42,44.7,0,0,7.8,Chicago
2025-11-21,46.8,41.6,44.6,0.016,0,5.3,Chicago
2025-11-22,47.6,35.5,42.7,0,0,12.2,Chicago
2025-11-23,52.5,39.2,44.7,0,0,9.9,Chicago
2025-11-24,49.5,36.4,42.9,0.035,0,8.4,Chicago
2025-11-25,52.3,46.2,48.7,0.228,0,9.7,Chicago
2025-11-26,50,31.3,36.3,0.024,0,24.4,Chicago
2025-11-27,32.8,28.1,30.3,0.008,0.055,16.4,Chicago
2025-11-28,31.7,23.8,27.5,0,0,12.9,Chicago
2025-11-29,30.3,26.8,28.3,0.61,4.272,15.7,Chicago
2025-11-30,33.3,23.4,29.1,0.142,0.965,15.7,Chicago
2025-12-01,27.5,16.9,22.7,0.106,0.744,7.7,Chicago
2025-12-02,25.2,15.7,20.1,0.051,0.358,10.4,Chicago
2025-12-03,29.8,21.2,25.1,0.047,0.331,13.6,Chicago
2025-12-04,23.5,9,14.3,0,0,12.2,Chicago
2025-12-05,24.8,8.1,16.4,0,0,13.3,Chicago
2025-12-06,31,24.8,28.6,0,0,10.8,Chicago
2025-12-07,33.6,22.8,29,0.366,2.563,13.1,Chicago
2025-12-08,27.6,17.6,21.3,0,0,10.7,Chicago
2025-12-09,35.9,17.1,28,0.11,0.165,13.9,Chicago
2025-12-10,38.8,26.5,33,0.146,0.331,17.5,Chicago
2025-12-11,26.5,21.3,24.6,0,0,9,Chicago
2025-12-12,29.7,22.5,26,0,0,9.4,Chicago
2025-12-13,25.9,5.1,13.7,0.043,0.303,13.4,Chicago
2025-12-14,8.1,-1.8,2.9,0,0,13.8,Chicago
2025-12-15,20.5,0.9,10.3,0,0,13,Chicago
2025-12-16,36,13.2,24.3,0,0,13.9,Chicago
2025-12-17,38,32.1,35.8,0.024,0,13.9,Chicago
2025-12-18,50.2,27,41.4,0.272,0,19.3,Chicago
2025-12-19,24,11.8,17.8,0.004,0.028,17.5,Chicago
2025-12-20,40.2,21.7,33.2,0,0,15.5,Chicago
2025-12-21,31.4,19,26.1,0,0,14.5,Chicago
2025-12-22,42.5,30,36.2,0.004,0,10.7,Chicago
2025-12-23,49.7,37,41.8,0,0,8,Chicago
2025-12-24,42.9,35.1,38.6,0.012,0,7.3,Chicago
2025-12-25,41.8,37.6,39.5,0.008,0,11.3,Chicago
2025-12-26,47.8,38.3,42.6,0.083,0,12.3,Chicago
2025-12-27,41.2,37.6,39.4,0,0,10.2,Chicago
2025-12-28,52.4,35.3,47.4,1.622,0,19.2,Chicago
2025-12-29,30,17.1,21.3,0.091,0.634,22.8,Chicago
2025-12-30,24,11.6,16.9,0.083,0.579,12.1,Chicago
2025-12-31,34.2,24.5,29.8,0.106,0.496,14,Chicago
